low_q,high_q,mid_q,adx_threshold,max_loss_pct_of_cap,beta_window,pct_lookback,max_hold_bars,n_trades,n_is,n_oos,is_sharpe,oos_sharpe,min_sharpe
0.3,0.92,0.55,25.0,0.02,100,2500,150,1346,1126,220,-0.4022465917425091,0.40377833083646414,-0.4022465917425091
0.3,0.92,0.55,25.0,0.02,100,2500,300,1221,1014,207,0.3202431812872655,0.24399902941161,0.24399902941161
0.3,0.92,0.55,25.0,0.02,200,750,150,1096,935,161,-0.26477967002394603,1.2628005540472673,-0.26477967002394603
0.3,0.92,0.55,25.0,0.02,200,750,300,945,804,141,-0.19842158270859306,1.243310932793329,-0.19842158270859306
0.3,0.92,0.55,25.0,0.02,200,1500,150,985,824,161,-0.07083999397843356,2.1189436399140953,-0.07083999397843356
0.3,0.92,0.55,25.0,0.02,200,1500,300,836,693,143,0.02550000825886204,1.6732744412336873,0.02550000825886204
0.3,0.92,0.55,25.0,0.02,200,2500,150,965,807,158,0.05226700708011374,1.9412284426902717,0.05226700708011374
0.3,0.92,0.55,25.0,0.02,200,2500,300,799,661,138,0.29175580894333963,1.9155104689800915,0.29175580894333963
0.3,0.92,0.55,25.0,0.02,400,750,150,977,829,148,0.1394308515207288,1.0336972335039853,0.1394308515207288
0.3,0.92,0.55,25.0,0.02,400,750,300,741,630,111,0.23903446362401087,1.3850728386940745,0.23903446362401087
0.3,0.92,0.55,25.0,0.02,400,1500,150,843,725,118,0.626877214507223,0.8886548033448366,0.626877214507223
0.3,0.92,0.55,25.0,0.02,400,1500,300,608,526,82,0.7818725392743017,1.5625481014772962,0.7818725392743017
0.3,0.92,0.55,25.0,0.02,400,2500,150,804,691,113,0.5410681698173054,0.10086699094412618,0.10086699094412618
0.3,0.92,0.55,25.0,0.02,400,2500,300,565,487,78,0.8090044223557626,0.4524396764147113,0.4524396764147113
0.3,0.92,0.55,25.0,0.02,500,750,150,978,832,146,0.42650773281110776,1.3832245578161946,0.42650773281110776
0.3,0.92,0.55,25.0,0.02,500,750,300,702,599,103,0.7213125226898238,1.739201820377619,0.7213125226898238
0.3,0.92,0.55,25.0,0.02,500,1500,150,816,692,124,0.4674044736814392,2.4466191597937335,0.4674044736814392
0.3,0.92,0.55,25.0,0.02,500,1500,300,579,492,87,0.775582607574298,2.339625367823262,0.775582607574298
0.3,0.92,0.55,25.0,0.02,500,2500,150,784,671,113,0.8831689561154034,1.9525481256224977,0.8831689561154034
0.3,0.92,0.55,25.0,0.02,500,2500,300,535,459,76,1.0500084728548147,2.354268841093781,1.0500084728548147
0.3,0.92,0.55,25.0,0.03,100,750,150,1474,1241,233,0.4277675941873177,0.11682180479222885,0.11682180479222885
0.3,0.92,0.55,25.0,0.03,100,750,300,1360,1138,222,-0.38555587693565435,-0.09989294936196923,-0.38555587693565435
0.3,0.92,0.55,25.0,0.03,100,1500,150,1372,1145,227,-0.007132639730964513,0.9773423563583391,-0.007132639730964513
0.3,0.92,0.55,25.0,0.03,100,1500,300,1262,1047,215,-0.37800921588520153,0.9622244214670779,-0.37800921588520153
0.3,0.92,0.55,25.0,0.03,100,2500,150,1325,1105,220,0.296617195434836,0.5594964687894635,0.296617195434836
0.3,0.92,0.55,25.0,0.03,100,2500,300,1195,990,205,-0.30772359738465954,0.2676174794626123,-0.30772359738465954
0.3,0.92,0.55,25.0,0.03,200,750,150,1062,902,160,-0.3014655390870699,1.200426252718205,-0.3014655390870699
0.3,0.92,0.55,25.0,0.03,200,750,300,896,757,139,-0.08935536189190123,1.1211133549041477,-0.08935536189190123
0.3,0.92,0.55,25.0,0.03,200,1500,150,962,801,161,-0.028750441330995725,1.8125561526015697,-0.028750441330995725
0.3,0.92,0.55,25.0,0.03,200,1500,300,808,665,143,0.032806548110752655,1.2801320449420672,0.032806548110752655
0.3,0.92,0.55,25.0,0.03,200,2500,150,946,788,158,0.08821871911531756,1.843661317641048,0.08821871911531756
0.3,0.92,0.55,25.0,0.03,200,2500,300,776,638,138,0.3168493942421291,1.6510731523069269,0.3168493942421291
0.3,0.92,0.55,25.0,0.03,400,750,150,942,796,146,0.20430851373203246,0.9924118038352684,0.20430851373203246
0.3,0.92,0.55,25.0,0.03,400,750,300,698,590,108,0.2729822609899086,1.6740136101378469,0.2729822609899086
0.3,0.92,0.55,25.0,0.03,400,1500,150,812,694,118,0.7039521110507826,1.2319788309714972,0.7039521110507826
0.3,0.92,0.55,25.0,0.03,400,1500,300,576,494,82,0.7240322373820389,1.7645591416880766,0.7240322373820389
0.3,0.92,0.55,25.0,0.03,400,2500,150,776,664,112,0.5910774315579016,0.38280477465453366,0.38280477465453366
0.3,0.92,0.55,25.0,0.03,400,2500,300,540,463,77,0.7308193957343035,0.628388193724407,0.628388193724407
0.3,0.92,0.55,25.0,0.03,500,750,150,947,802,145,0.28851220261845534,1.5577784844355285,0.28851220261845534
0.3,0.92,0.55,25.0,0.03,500,750,300,668,567,101,0.5902867379164771,1.8306721053161705,0.5902867379164771
0.3,0.92,0.55,25.0,0.03,500,1500,150,786,663,123,0.6489141576562415,2.72510950131168,0.6489141576562415
0.3,0.92,0.55,25.0,0.03,500,1500,300,544,459,85,0.7926932774721208,2.9690787811481116,0.7926932774721208
0.3,0.92,0.55,25.0,0.03,500,2500,150,754,641,113,0.9496213567147519,2.016515976643299,0.9496213567147519
0.3,0.92,0.55,25.0,0.03,500,2500,300,507,432,75,1.0146300985451953,2.4963960021210783,1.0146300985451953
0.3,0.92,0.55,25.0,0.05,100,750,150,1461,1229,232,0.4218188163795831,0.16729874686325938,0.16729874686325938
0.3,0.92,0.55,25.0,0.05,100,750,300,1343,1122,221,-0.6104860870626425,-0.050114072310191986,-0.6104860870626425
0.3,0.92,0.55,25.0,0.05,100,1500,150,1361,1135,226,-0.25685802479450137,1.0266909479230324,-0.25685802479450137
0.3,0.92,0.55,25.0,0.05,100,1500,300,1248,1034,214,-0.37607002611322876,1.011528627417923,-0.37607002611322876
0.3,0.92,0.55,25.0,0.05,100,2500,150,1312,1093,219,0.03669771809337461,0.577787025863273,0.03669771809337461
0.3,0.92,0.55,25.0,0.05,100,2500,300,1177,973,204,0.24330327505197322,0.0931778693687299,0.0931778693687299
0.3,0.92,0.55,25.0,0.05,200,750,150,1038,878,160,-0.1722250332936366,1.1321143121238935,-0.1722250332936366
0.3,0.92,0.55,25.0,0.05,200,750,300,874,735,139,0.09424090465113422,1.030304099452088,0.09424090465113422
0.3,0.92,0.55,25.0,0.05,200,1500,150,945,785,160,0.10416384210650949,1.6872274087345425,0.10416384210650949
0.3,0.92,0.55,25.0,0.05,200,1500,300,788,646,142,0.13051345405427747,1.3955506239283584,0.13051345405427747
0.3,0.92,0.55,25.0,0.05,200,2500,150,928,770,158,0.18390671138374687,1.659389957144337,0.18390671138374687
0.3,0.92,0.55,25.0,0.05,200,2500,300,757,619,138,0.352496979081176,1.6371727330186348,0.352496979081176
0.3,0.92,0.55,25.0,0.05,400,750,150,922,776,146,0.21752676523847383,1.085369278756942,0.21752676523847383
0.3,0.92,0.55,25.0,0.05,400,750,300,666,558,108,0.42867160802640203,1.8052142283837014,0.42867160802640203
0.3,0.92,0.55,25.0,0.05,400,1500,150,792,674,118,0.7376998142142583,1.4692221040268434,0.7376998142142583
0.3,0.92,0.55,25.0,0.05,400,1500,300,552,470,82,0.756079465210411,2.1265875916316594,0.756079465210411
0.3,0.92,0.55,25.0,0.05,400,2500,150,752,640,112,0.6985494607139429,0.2489558113153627,0.2489558113153627
0.3,0.92,0.55,25.0,0.05,400,2500,300,510,433,77,0.8293229261365709,0.4675227176398899,0.4675227176398899
0.3,0.92,0.55,25.0,0.05,500,750,150,926,781,145,0.5920400417970098,1.3483286017033589,0.5920400417970098
0.3,0.92,0.55,25.0,0.05,500,750,300,637,537,100,0.7490259409979882,2.141620932701521,0.7490259409979882
0.3,0.92,0.55,25.0,0.05,500,1500,150,770,647,123,0.7494990310200926,2.72510950131168,0.7494990310200926
0.3,0.92,0.55,25.0,0.05,500,1500,300,523,438,85,0.84881461435968,2.9690787811481116,0.84881461435968
0.3,0.92,0.55,25.0,0.05,500,2500,150,742,630,112,1.0212013325615754,2.1306817223222323,1.0212013325615754
0.3,0.92,0.55,25.0,0.05,500,2500,300,489,414,75,1.0264957845338034,2.523503801584048,1.0264957845338034
0.3,0.92,0.55,30.0,0.01,100,750,150,1787,1531,256,-0.45591709134137715,0.21776551009003248,-0.45591709134137715
0.3,0.92,0.55,30.0,0.01,100,750,300,1677,1433,244,-0.14517455141795363,0.3803330623106521,-0.14517455141795363
0.3,0.92,0.55,30.0,0.01,100,1500,150,1663,1421,242,-0.4009199022708498,0.48800652412437917,-0.4009199022708498
0.3,0.92,0.55,30.0,0.01,100,1500,300,1551,1319,232,-0.35367597606302176,0.5928680298857172,-0.35367597606302176
0.3,0.92,0.55,30.0,0.01,100,2500,150,1633,1386,247,0.4129013761914939,0.22069100471033196,0.22069100471033196
0.3,0.92,0.55,30.0,0.01,100,2500,300,1498,1265,233,-0.38668890951658064,0.1420029589799967,-0.38668890951658064
0.3,0.92,0.55,30.0,0.01,200,750,150,1365,1183,182,0.14770691136941982,0.8929429953929761,0.14770691136941982
0.3,0.92,0.55,30.0,0.01,200,750,300,1195,1034,161,-0.23890304715385297,0.9867154342925146,-0.23890304715385297
0.3,0.92,0.55,30.0,0.01,200,1500,150,1213,1037,176,-0.2970204799329914,0.9974479230076465,-0.2970204799329914
0.3,0.92,0.55,30.0,0.01,200,1500,300,1050,894,156,-0.1348345103527476,0.6499381900841447,-0.1348345103527476
0.3,0.92,0.55,30.0,0.01,200,2500,150,1173,1001,172,-0.19871846181850547,0.5830781702753489,-0.19871846181850547
0.3,0.92,0.55,30.0,0.01,200,2500,300,994,841,153,0.12784522150935163,0.41512508050338415,0.12784522150935163
0.3,0.92,0.55,30.0,0.01,400,750,150,1236,1069,167,-0.0794241536566208,1.537789253271105,-0.0794241536566208
0.3,0.92,0.55,30.0,0.01,400,750,300,971,849,122,0.0808883915075667,1.444495488960355,0.0808883915075667
0.3,0.92,0.55,30.0,0.01,400,1500,150,1038,908,130,0.43784233470503636,1.4166898464718107,0.43784233470503636
0.3,0.92,0.55,30.0,0.01,400,1500,300,792,698,94,0.6997479052612645,1.2796066685165148,0.6997479052612645
0.3,0.92,0.55,30.0,0.01,400,2500,150,1003,871,132,0.39505887101310294,0.05084884210801523,0.05084884210801523
0.3,0.92,0.55,30.0,0.01,400,2500,300,748,654,94,0.596045049521074,-0.20107822978494208,-0.20107822978494208
0.3,0.92,0.55,30.0,0.01,500,750,150,1231,1069,162,0.1672639904640099,2.1414457279370844,0.1672639904640099
0.3,0.92,0.55,30.0,0.01,500,750,300,905,788,117,0.5979963823858626,1.9074920892524891,0.5979963823858626
0.3,0.92,0.55,30.0,0.01,500,1500,150,1011,870,141,0.4717091464513949,2.314783424638239,0.4717091464513949
0.3,0.92,0.55,30.0,0.01,500,1500,300,757,654,103,0.6674860001658286,1.9143323339140998,0.6674860001658286
0.3,0.92,0.55,30.0,0.01,500,2500,150,952,824,128,0.9288583144109649,1.5956065891583116,0.9288583144109649
0.3,0.92,0.55,30.0,0.01,500,2500,300,682,594,88,1.1527126991371253,1.3800852255484877,1.1527126991371253
0.3,0.92,0.55,30.0,0.02,100,750,150,1610,1367,243,0.3483694476286603,0.3898067414498094,0.3483694476286603
0.3,0.92,0.55,30.0,0.02,100,750,300,1484,1254,230,-0.16433412789615215,0.47261414769321003,-0.16433412789615215
0.3,0.92,0.55,30.0,0.02,100,1500,150,1492,1258,234,-0.3333529584637563,0.5543386093310032,-0.3333529584637563
0.3,0.92,0.55,30.0,0.02,100,1500,300,1368,1145,223,-0.4003337906470297,0.5621619761507889,-0.4003337906470297
0.3,0.92,0.55,30.0,0.02,100,2500,150,1460,1226,234,0.5537210095834268,0.2879913509730133,0.2879913509730133
0.3,0.92,0.55,30.0,0.02,100,2500,300,1315,1094,221,-0.24919892247894346,-0.005622665425162836,-0.24919892247894346
0.3,0.92,0.55,30.0,0.02,200,750,150,1174,1006,168,-0.2900750472382342,1.4201009727045264,-0.2900750472382342
0.3,0.92,0.55,30.0,0.02,200,750,300,993,847,146,-0.25018541258302557,1.3802484711237828,-0.25018541258302557
0.3,0.92,0.55,30.0,0.02,200,1500,150,1054,888,166,-0.18174288782521397,2.0448378541366425,-0.18174288782521397
0.3,0.92,0.55,30.0,0.02,200,1500,300,886,741,145,-0.029552828425105798,1.430929971008502,-0.029552828425105798
0.3,0.92,0.55,30.0,0.02,200,2500,150,1019,856,163,-0.009336496383587592,1.7035572602716484,-0.009336496383587592
0.3,0.92,0.55,30.0,0.02,200,2500,300,837,695,142,0.3030550864411775,1.4717008502020161,0.3030550864411775
0.3,0.92,0.55,30.0,0.02,400,750,150,1051,894,157,0.02040296711667727,1.2074669327163563,0.02040296711667727
0.3,0.92,0.55,30.0,0.02,400,750,300,780,667,113,0.16663046282803332,1.3588149209617197,0.16663046282803332
0.3,0.92,0.55,30.0,0.02,400,1500,150,906,779,127,0.5809878740571597,1.092113589174746,0.5809878740571597
0.3,0.92,0.55,30.0,0.02,400,1500,300,648,562,86,0.7011748915271312,1.758993491325087,0.7011748915271312
0.3,0.92,0.55,30.0,0.02,400,2500,150,863,740,123,0.4251739356935373,-0.026632229862182243,-0.026632229862182243
0.3,0.92,0.55,30.0,0.02,400,2500,300,603,520,83,0.5932062006820179,0.46883070631725376,0.46883070631725376
0.3,0.92,0.55,30.0,0.02,500,750,150,1040,888,152,0.29124758314252186,1.954183622147963,0.29124758314252186
0.3,0.92,0.55,30.0,0.02,500,750,300,732,626,106,0.7004815296165732,2.0373277471984363,0.7004815296165732
0.3,0.92,0.55,30.0,0.02,500,1500,150,870,737,133,0.5723250407173057,2.1895891813909025,0.5723250407173057
0.3,0.92,0.55,30.0,0.02,500,1500,300,609,518,91,0.7908541204272033,2.225124869577137,0.7908541204272033
0.3,0.92,0.55,30.0,0.02,500,2500,150,828,710,118,0.7862823660429372,1.8267473194001338,0.7862823660429372
0.3,0.92,0.55,30.0,0.02,500,2500,300,561,481,80,1.052594032590675,2.134527230813282,1.052594032590675
0.3,0.92,0.55,30.0,0.03,100,750,150,1578,1337,241,-0.08697396135763306,0.42795234435418844,-0.08697396135763306
0.3,0.92,0.55,30.0,0.03,100,750,300,1444,1216,228,-0.3995716110866718,0.3333908634474688,-0.3995716110866718
0.3,0.92,0.55,30.0,0.03,100,1500,150,1463,1230,233,0.3791077281708247,0.47313358254518584,0.3791077281708247
0.3,0.92,0.55,30.0,0.03,100,1500,300,1330,1108,222,-0.3090144596762327,0.508360998246403,-0.3090144596762327
0.3,0.92,0.55,30.0,0.03,100,2500,150,1431,1197,234,0.05356178772231083,0.36618953318379455,0.05356178772231083
0.3,0.92,0.55,30.0,0.03,100,2500,300,1279,1059,220,-0.19416853572578907,0.00737053008120662,-0.19416853572578907
0.3,0.92,0.55,30.0,0.03,200,750,150,1128,961,167,-0.550048653660551,1.2782450494755442,-0.550048653660551
0.3,0.92,0.55,30.0,0.03,200,750,300,937,793,144,-0.20368476111989967,1.1521983051023441,-0.20368476111989967
0.3,0.92,0.55,30.0,0.03,200,1500,150,1021,855,166,-0.26295634766868736,1.7565731010710364,-0.26295634766868736
0.3,0.92,0.55,30.0,0.03,200,1500,300,848,703,145,-0.082485260233645,1.1315892105989138,-0.082485260233645
0.3,0.92,0.55,30.0,0.03,200,2500,150,991,828,163,-0.11283497244624137,1.6421148791052302,-0.11283497244624137
0.3,0.92,0.55,30.0,0.03,200,2500,300,806,664,142,0.29175077788518583,1.3243932595450638,0.29175077788518583
0.3,0.92,0.55,30.0,0.03,400,750,150,1001,846,155,0.10042749685117275,1.3636505731176003,0.10042749685117275
0.3,0.92,0.55,30.0,0.03,400,750,300,726,616,110,0.19887413201272128,1.6629759687953587,0.19887413201272128
0.3,0.92,0.55,30.0,0.03,400,1500,150,861,736,125,0.5586171826790588,1.3518406594571772,0.5586171826790588
0.3,0.92,0.55,30.0,0.03,400,1500,300,600,516,84,0.7306105993533032,1.868146419238112,0.7306105993533032
0.3,0.92,0.55,30.0,0.03,400,2500,150,825,704,121,0.4007344120568205,0.5117619900889966,0.4007344120568205
0.3,0.92,0.55,30.0,0.03,400,2500,300,566,485,81,0.5747803582656447,1.121603077700783,0.5747803582656447
0.3,0.92,0.55,30.0,0.03,500,750,150,999,848,151,0.25403508846724654,2.033360122271016,0.25403508846724654
0.3,0.92,0.55,30.0,0.03,500,750,300,691,587,104,0.5617972837622656,2.0790753752424327,0.5617972837622656
0.3,0.92,0.55,30.0,0.03,500,1500,150,840,708,132,0.44349638075007486,2.5319874891139773,0.44349638075007486
0.3,0.92,0.55,30.0,0.03,500,1500,300,574,485,89,0.6874888089902103,2.821483256469015,0.6874888089902103
0.3,0.92,0.55,30.0,0.03,500,2500,150,789,672,117,0.7213142013121815,2.0401798682853354,0.7213142013121815
0.3,0.92,0.55,30.0,0.03,500,2500,300,527,449,78,1.0321982873926547,2.2890529292009223,1.0321982873926547
0.3,0.92,0.55,30.0,0.05,100,750,150,1565,1325,240,-0.68494339969772,0.48125336562211724,-0.68494339969772
0.3,0.92,0.55,30.0,0.05,100,750,300,1426,1199,227,-0.12625721896856557,0.38835905326992987,-0.12625721896856557
0.3,0.92,0.55,30.0,0.05,100,1500,150,1451,1219,232,0.5172543188281401,0.5783329212016636,0.5172543188281401
0.3,0.92,0.55,30.0,0.05,100,1500,300,1314,1093,221,-0.42300978082583024,0.6142740146101945,-0.42300978082583024
0.3,0.92,0.55,30.0,0.05,100,2500,150,1417,1184,233,0.3034199227463406,0.3836207008756462,0.3034199227463406
0.3,0.92,0.55,30.0,0.05,100,2500,300,1260,1041,219,-0.18887085063816267,-0.08278320315889946,-0.18887085063816267
0.3,0.92,0.55,30.0,0.05,200,750,150,1102,935,167,-0.15229474194503412,1.212138951080934,-0.15229474194503412
0.3,0.92,0.55,30.0,0.05,200,750,300,909,765,144,0.0022547729277966615,1.094381756851372,0.0022547729277966615
0.3,0.92,0.55,30.0,0.05,200,1500,150,998,833,165,-0.0718035441764174,1.6350933716398592,-0.0718035441764174
0.3,0.92,0.55,30.0,0.05,200,1500,300,821,677,144,0.01157902072160795,1.2565852875394627,0.01157902072160795
0.3,0.92,0.55,30.0,0.05,200,2500,150,970,807,163,0.012987222970008885,1.463844395186452,0.012987222970008885
0.3,0.92,0.55,30.0,0.05,200,2500,300,783,641,142,0.2701857490256079,1.3276740612025504,0.2701857490256079
0.3,0.92,0.55,30.0,0.05,400,750,150,980,825,155,0.07343402535440965,1.2902982483176437,0.07343402535440965
0.3,0.92,0.55,30.0,0.05,400,750,300,694,584,110,0.38091737682966703,1.5646956217553107,0.38091737682966703
0.3,0.92,0.55,30.0,0.05,400,1500,150,839,714,125,0.604035819031927,1.5980642937870881,0.604035819031927
0.3,0.92,0.55,30.0,0.05,400,1500,300,575,491,84,0.7149438724433401,2.243711936347571,0.7149438724433401
0.3,0.92,0.55,30.0,0.05,400,2500,150,797,676,121,0.5247346225072315,0.37684883831457816,0.37684883831457816
0.3,0.92,0.55,30.0,0.05,400,2500,300,535,454,81,0.683578473195593,0.9887187986598552,0.683578473195593
0.3,0.92,0.55,30.0,0.05,500,750,150,970,819,151,0.587767223500221,1.8673197297126238,0.587767223500221
0.3,0.92,0.55,30.0,0.05,500,750,300,652,549,103,0.7449107024875969,2.365566393193938,0.7449107024875969
0.3,0.92,0.55,30.0,0.05,500,1500,150,821,689,132,0.6634176455065249,2.5319874891139773,0.6634176455065249
0.3,0.92,0.55,30.0,0.05,500,1500,300,548,459,89,0.8556377886446391,2.821483256469015,0.8556377886446391
0.3,0.92,0.55,30.0,0.05,500,2500,150,774,657,117,0.875622123056094,2.0401798682853354,0.875622123056094
0.3,0.92,0.55,30.0,0.05,500,2500,300,508,430,78,1.0573468326313773,2.316480120177803,1.0573468326313773
0.3,0.92,0.55,35.0,0.01,100,750,150,1888,1620,268,0.11585386859296164,0.4902513583350359,0.11585386859296164
0.3,0.92,0.55,35.0,0.01,100,750,300,1766,1513,253,-0.2889883848319657,0.5814595184839234,-0.2889883848319657
0.3,0.92,0.55,35.0,0.01,100,1500,150,1748,1499,249,0.6218185752504465,0.40782293122199864,0.40782293122199864
0.3,0.92,0.55,35.0,0.01,100,1500,300,1627,1388,239,0.5294644057299419,0.5151506407341936,0.5151506407341936
0.3,0.92,0.55,35.0,0.01,100,2500,150,1708,1453,255,-0.45238331774072243,0.10893364820928274,-0.45238331774072243
0.3,0.92,0.55,35.0,0.01,100,2500,300,1564,1323,241,-0.41489158622552164,0.05730522377816263,-0.41489158622552164
0.3,0.92,0.55,35.0,0.01,200,750,150,1427,1239,188,-0.03207929957288464,1.0732287910921603,-0.03207929957288464
0.3,0.92,0.55,35.0,0.01,200,750,300,1244,1084,160,-0.16968590242606535,1.1662406450220493,-0.16968590242606535
0.3,0.92,0.55,35.0,0.01,200,1500,150,1298,1108,190,-0.059570674392462754,0.8914370954186844,-0.059570674392462754
0.3,0.92,0.55,35.0,0.01,200,1500,300,1110,948,162,0.04635934305799874,0.4371259724133926,0.04635934305799874
0.3,0.92,0.55,35.0,0.01,200,2500,150,1237,1061,176,-0.10276988165911392,0.6469513139956892,-0.10276988165911392
0.3,0.92,0.55,35.0,0.01,200,2500,300,1044,889,155,0.13151043800697443,0.441464051453086,0.13151043800697443
0.3,0.92,0.55,35.0,0.01,400,750,150,1309,1134,175,-0.023974773586078524,1.4659778523535911,-0.023974773586078524
0.3,0.92,0.55,35.0,0.01,400,750,300,1012,886,126,0.1587623781544137,1.3468439899921176,0.1587623781544137
0.3,0.92,0.55,35.0,0.01,400,1500,150,1107,965,142,0.5343265554680136,1.3514522550587824,0.5343265554680136
0.3,0.92,0.55,35.0,0.01,400,1500,300,834,732,102,0.8423795002163091,1.0812206577460584,0.8423795002163091
0.3,0.92,0.55,35.0,0.01,400,2500,150,1065,926,139,0.5276745402458927,0.03053250708000916,0.03053250708000916
0.3,0.92,0.55,35.0,0.01,400,2500,300,785,687,98,0.6722303787078997,-0.27747498217671995,-0.27747498217671995
0.3,0.92,0.55,35.0,0.01,500,750,150,1299,1131,168,0.11165062601687112,2.0418407263877154,0.11165062601687112
0.3,0.92,0.55,35.0,0.01,500,750,300,946,824,122,0.5912078674678825,1.889385136026392,0.5912078674678825
0.3,0.92,0.55,35.0,0.01,500,1500,150,1068,922,146,0.5242401933666975,2.308914721459371,0.5242401933666975
0.3,0.92,0.55,35.0,0.01,500,1500,300,782,676,106,0.7365976548741048,1.8731045732891176,0.7365976548741048
0.3,0.92,0.55,35.0,0.01,500,2500,150,1005,870,135,0.8351123404785897,1.6235548104368773,0.8351123404785897
0.3,0.92,0.55,35.0,0.01,500,2500,300,716,623,93,1.071820696211367,1.2020010054633299,1.071820696211367
0.3,0.92,0.55,35.0,0.02,100,750,150,1681,1427,254,-0.11481067833389051,0.5152503119647572,-0.11481067833389051
0.3,0.92,0.55,35.0,0.02,100,750,300,1543,1304,239,0.4001480710259254,0.5045541968601249,0.4001480710259254
0.3,0.92,0.55,35.0,0.02,100,1500,150,1552,1313,239,0.14067041128540528,0.6210618370983058,0.14067041128540528
0.3,0.92,0.55,35.0,0.02,100,1500,300,1423,1196,227,0.1859880449829431,0.654204390593887,0.1859880449829431
0.3,0.92,0.55,35.0,0.02,100,2500,150,1510,1269,241,-0.24994836890640776,0.3706392396536875,-0.24994836890640776
0.3,0.92,0.55,35.0,0.02,100,2500,300,1358,1132,226,-0.19011961818818515,0.05340048734183662,-0.19011961818818515
0.3,0.92,0.55,35.0,0.02,200,750,150,1224,1051,173,-0.11543700857004878,1.5189906902405816,-0.11543700857004878
0.3,0.92,0.55,35.0,0.02,200,750,300,1025,878,147,-0.27257082891916085,1.213471092663864,-0.27257082891916085
0.3,0.92,0.55,35.0,0.02,200,1500,150,1113,937,176,-0.10156870054274472,1.8342621428404673,-0.10156870054274472
0.3,0.92,0.55,35.0,0.02,200,1500,300,922,774,148,0.07980788502123048,1.0118970861320389,0.07980788502123048
